0,0,0,0,0,2,5,6,4,3,2,9,10,10,9,11,10,11,10,9,6,3,3,3,2,0,0,0
0,0,0,0,8,9,4,4,3,4,4,4,4,3,11,13,14,17,13,6,7,8,10,9,0,0,0,0
0,0,0,5,7,9,10,10,11,10,5,5,5,5,7,10,15,20,20,19,19,15,8,0,0,0,0,0
0,0,0,6,10,11,6,3,4,5,6,7,5,5,6,6,8,8,16,18,19,18,9,0,0,0,0,0
0,0,0,0,9,11,12,10,5,5,6,6,6,5,6,6,6,7,6,11,13,12,10,4,0,0,0,0
0,0,0,7,10,9,8,8,7,5,5,4,4,3,3,4,7,13,16,17,13,12,9,0,0,0,0,0
0,0,0,0,0,0,4,8,8,9,8,4,5,6,7,15,18,20,16,8,5,2,0,0,0,0,0,0
0,0,0,0,8,11,12,12,6,3,5,4,5,5,5,5,6,5,3,7,13,13,12,7,0,0,0,0
0,0,7,8,9,10,6,5,5,3,4,4,3,3,10,14,16,20,20,16,11,9,0,0,0,0,0,0
0,0,0,6,9,9,10,9,8,5,4,4,4,8,13,16,16,14,12,16,16,15,8,0,0,0,0,0
0,0,0,3,6,9,9,8,5,4,4,5,5,4,5,5,6,6,6,9,14,11,9,0,0,0,0,0
0,0,0,0,12,15,16,13,8,6,6,5,5,5,5,6,6,5,9,10,14,17,14,11,0,0,0,0
0,0,0,0,3,10,12,12,7,6,4,3,4,6,5,5,6,14,20,20,12,0,0,0,0,0,0,0
0,0,0,0,9,12,12,12,12,12,6,6,7,8,8,8,8,9,8,16,16,17,16,12,0,0,0,0
0,0,0,0,0,0,11,14,15,10,7,4,4,4,5,5,4,4,6,15,17,13,7,3,0,0,0,0
0,0,0,0,7,9,10,11,8,7,6,3,3,4,4,10,11,16,15,13,9,9,8,6,0,0,0,0
0,0,6,7,5,3,2,2,3,3,3,3,2,2,3,3,3,4,4,12,18,10,0,0,0,0,0,0
0,0,0,0,5,6,6,5,6,6,3,2,2,2,3,3,2,8,9,9,10,10,6,5,0,0,0,0
0,0,0,0,8,12,15,15,7,3,5,5,4,5,4,5,4,5,7,11,15,15,15,7,0,0,0,0
0,0,0,0,4,6,8,8,9,8,6,3,4,4,5,4,7,13,13,12,12,6,5,4,0,0,0,0
0,0,0,6,7,8,9,9,10,8,8,7,7,4,4,4,4,10,10,13,17,16,11,0,0,0,0,0
0,0,0,6,8,9,8,6,5,4,2,3,3,3,6,10,13,12,9,14,13,11,4,0,0,0,0,0
0,0,0,0,10,11,13,13,13,8,6,6,7,6,6,7,7,11,13,16,15,12,11,8,0,0,0,0
0,0,0,9,11,13,6,5,4,4,4,4,4,5,5,5,4,13,16,18,20,15,8,0,0,0,0,0
0,0,0,0,3,4,3,3,3,3,3,3,3,3,3,2,10,20,14,8,0,0,0,0,0,0,0,0
0,0,0,0,0,4,7,9,10,7,7,3,4,3,4,4,5,10,20,20,11,0,0,0,0,0,0,0
0,0,0,9,11,12,8,4,3,4,4,4,4,4,10,12,12,10,10,11,14,12,10,0,0,0,0,0
0,0,0,0,7,9,9,4,4,5,5,5,5,5,5,4,3,4,12,19,17,7,0,0,0,0,0,0
0,0,0,0,0,8,11,13,9,8,7,7,7,4,3,3,3,3,4,4,5,11,13,14,8,0,0,0
0,0,0,5,6,7,7,5,4,3,3,3,3,3,3,5,7,7,7,8,10,10,6,0,0,0,0,0
0,0,3,4,5,5,6,3,3,2,2,2,3,4,9,11,12,9,9,10,9,4,0,0,0,0,0,0
0,0,0,0,7,11,12,11,7,7,4,4,7,11,12,12,12,12,10,10,12,15,13,9,0,0,0,0
0,0,0,0,9,12,12,8,4,4,5,4,4,5,4,5,5,4,13,15,17,10,6,5,0,0,0,0
0,0,0,0,8,10,12,13,13,11,6,6,6,6,7,7,8,11,13,15,14,14,10,7,0,0,0,0
0,0,5,6,8,7,4,4,4,5,5,5,5,5,5,5,7,14,17,17,15,9,0,0,0,0,0,0
0,0,0,5,8,8,9,9,8,6,4,4,4,4,5,7,12,14,14,18,18,14,5,0,0,0,0,0
0,0,0,0,0,0,0,2,6,10,11,6,3,5,6,9,18,20,17,5,0,0,0,0,0,0,0,0
0,0,5,6,8,10,10,9,9,8,4,3,3,5,10,15,18,20,19,19,17,14,0,0,0,0,0,0
0,0,0,0,9,11,10,5,4,4,4,4,4,5,4,4,5,9,12,12,10,8,7,4,0,0,0,0
0,0,0,0,10,14,16,18,19,12,6,5,5,12,16,19,20,19,17,18,18,14,9,6,0,0,0,0
0,0,0,0,5,6,7,8,8,6,6,6,3,3,3,3,7,7,9,10,9,6,5,5,0,0,0,0
0,0,0,0,3,6,11,11,10,10,5,4,5,4,5,6,6,10,16,18,18,18,4,0,0,0,0,0
0,0,0,0,0,8,10,12,10,7,7,6,4,5,4,5,10,14,13,13,10,8,2,0,0,0,0,0
0,0,0,0,6,7,8,8,10,10,10,8,4,4,4,4,4,4,7,9,12,14,12,9,0,0,0,0
0,0,0,0,8,10,10,7,2,2,3,3,2,3,3,8,13,19,19,14,8,6,0,0,0,0,0,0
0,0,0,0,10,13,15,16,9,5,6,7,7,8,8,9,10,8,11,20,20,19,15,3,0,0,0,0
0,0,0,0,6,8,11,11,10,7,7,7,8,7,11,13,13,13,15,14,10,13,10,8,0,0,0,0
0,0,0,0,0,0,10,14,15,10,7,4,4,4,4,6,10,12,11,11,11,9,7,6,0,0,0,0
0,0,0,8,10,11,13,10,5,4,4,4,4,6,9,12,13,14,16,17,15,12,7,0,0,0,0,0
0,0,0,0,6,8,4,4,3,3,2,3,3,3,4,5,4,4,4,4,4,5,8,7,0,0,0,0
0,0,0,6,7,7,4,3,3,2,2,6,7,9,11,11,11,11,13,10,8,6,5,0,0,0,0,0
0,0,0,0,0,10,13,15,10,4,3,4,4,5,5,4,5,5,5,5,4,7,13,12,7,0,0,0
0,0,0,0,9,11,13,12,9,9,5,6,6,5,5,6,6,4,9,16,17,16,13,7,0,0,0,0
0,0,0,0,6,9,10,10,9,5,5,5,6,6,6,8,10,9,13,17,16,13,11,7,0,0,0,0
0,0,0,6,7,9,6,4,3,3,3,3,3,7,9,10,11,10,8,11,10,8,6,0,0,0,0,0
0,0,0,0,7,10,12,10,8,4,4,5,4,4,10,13,14,13,11,11,10,13,11,9,0,0,0,0
0,0,0,0,4,7,9,11,11,10,7,5,5,7,7,9,10,14,17,17,15,8,5,4,0,0,0,0
0,0,0,0,8,10,10,6,7,5,4,3,3,3,3,11,15,15,7,7,8,10,10,8,0,0,0,0
0,0,0,0,0,3,11,13,13,7,4,3,3,3,3,7,13,13,20,18,17,7,3,0,0,0,0,0
0,0,0,0,0,6,10,11,9,6,6,4,5,5,4,4,4,4,7,6,6,10,12,10,4,0,0,0
0,0,0,0,9,13,13,12,9,8,8,9,8,4,6,6,5,11,13,17,19,8,7,6,0,0,0,0
0,0,0,4,5,5,4,3,3,3,3,3,3,2,6,9,11,9,11,12,10,7,5,0,0,0,0,0
0,0,0,0,5,6,7,8,9,8,4,3,3,6,10,10,11,12,10,12,14,12,7,6,0,0,0,0
0,0,0,0,5,8,9,10,7,7,6,6,7,8,8,9,10,10,11,9,10,8,9,8,0,0,0,0
0,0,0,9,12,15,10,8,8,7,3,4,5,5,6,7,6,13,15,15,19,20,11,0,0,0,0,0
0,0,0,5,7,11,9,4,4,3,3,3,3,3,3,4,7,11,14,14,14,11,7,0,0,0,0,0
0,0,0,0,12,14,15,9,7,6,4,5,4,5,5,5,5,4,5,4,11,12,17,15,0,0,0,0
0,0,0,5,7,10,11,9,6,6,7,8,7,7,7,7,6,5,11,17,17,13,9,0,0,0,0,0
0,0,5,5,6,6,4,4,3,3,3,13,16,16,17,10,12,14,15,14,12,9,0,0,0,0,0,0
0,0,0,7,9,11,11,9,7,6,6,7,8,7,7,10,14,16,16,16,15,13,10,0,0,0,0,0
0,0,0,5,8,8,8,7,8,6,6,6,7,4,10,11,12,9,8,13,13,11,7,0,0,0,0,0
0,0,0,0,5,8,10,8,6,4,4,4,3,4,4,4,4,3,6,7,11,11,9,6,0,0,0,0
0,0,0,0,0,9,11,12,8,7,5,4,5,5,5,7,10,11,11,12,12,10,4,5,3,0,0,0
0,0,0,0,9,11,11,6,3,2,3,3,4,3,4,3,4,5,10,18,16,9,3,2,0,0,0,0
0,0,0,0,7,9,8,8,6,5,3,2,2,3,3,2,3,4,4,4,15,15,14,4,0,0,0,0
0,0,0,0,5,7,8,7,7,7,8,6,7,7,6,5,6,4,6,8,10,11,12,8,0,0,0,0
0,0,0,8,10,11,11,12,11,8,4,4,4,4,3,4,9,13,16,15,13,13,12,0,0,0,0,0
