0,0,0,0,1,2,5,5,8,8,12,12,13,12,12,9,9,9,4,4,1,1,0,0,0,0,0,0
0,0,0,0,4,4,4,5,6,18,19,19,19,19,18,16,16,16,16,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,15,16,19,19,19,19,19,19,19,19,11,11,0,0,0,0,0,0,0,0
0,0,0,0,4,4,6,5,6,6,6,6,7,9,10,12,11,3,3,3,3,3,2,0,0,0,0,0
0,0,0,0,5,5,5,8,9,9,9,9,10,12,13,11,11,10,5,4,3,0,0,0,0,0,0,0
0,0,0,0,2,2,3,6,7,8,13,14,14,15,15,9,9,9,4,5,4,0,0,0,0,0,0,0
0,0,0,0,5,5,5,8,8,11,11,10,14,15,16,16,12,12,11,6,6,0,0,0,0,0,0,0
0,0,0,0,6,6,7,11,11,12,13,14,14,14,13,12,11,11,5,5,4,0,0,0,0,0,0,0
0,0,0,0,3,3,4,11,11,14,14,12,15,15,11,11,6,5,5,2,2,0,0,0,0,0,0,0
0,0,0,0,3,3,4,4,7,7,9,8,8,8,14,18,17,16,5,5,5,5,3,0,0,0,0,0
0,0,0,0,3,3,10,10,13,13,14,13,13,15,15,13,12,11,7,7,7,6,0,0,0,0,0,0
0,0,0,0,2,5,6,7,7,7,7,7,8,15,16,12,12,6,4,4,4,3,2,0,0,0,0,0
0,0,0,0,3,3,3,5,11,11,16,16,16,17,17,16,16,16,6,6,0,0,0,0,0,0,0,0
0,0,0,0,2,4,7,7,11,12,11,10,11,17,19,19,18,17,11,3,3,2,0,0,0,0,0,0
0,0,0,0,2,4,4,4,4,4,4,4,8,9,8,19,18,16,11,6,1,1,1,0,0,0,0,0
0,0,0,0,3,3,3,4,4,4,18,19,19,19,19,19,19,18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,3,3,6,6,10,10,8,12,12,12,12,9,8,8,3,3,0,0,0,0,0,0,0
0,0,0,0,3,3,6,7,8,8,13,19,19,19,19,11,11,2,2,2,2,1,0,0,0,0,0,0
0,0,0,0,2,4,5,4,4,4,5,4,6,19,19,3,2,2,2,2,1,1,0,0,0,0,0,0
0,0,0,0,3,6,7,7,7,6,9,19,19,7,7,4,4,4,4,4,4,3,1,0,0,0,0,0
0,0,0,0,4,5,6,6,5,6,5,6,6,18,19,19,19,19,2,2,2,1,0,0,0,0,0,0
0,0,0,0,3,4,4,4,9,9,8,7,7,10,18,18,17,16,5,2,2,2,0,0,0,0,0,0
0,0,0,0,2,2,5,5,6,7,6,17,18,7,7,3,2,2,2,2,2,2,1,0,0,0,0,0
0,0,0,0,4,4,4,4,5,5,17,18,18,18,18,18,18,17,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,3,2,5,6,5,6,6,5,10,11,11,12,9,2,2,2,1,1,0,0,0,0,0
0,0,0,0,5,6,8,8,8,7,8,13,15,8,7,4,4,4,5,5,5,4,1,0,0,0,0,0
0,0,0,0,2,4,6,6,7,7,7,7,7,11,13,17,17,12,8,7,4,3,0,0,0,0,0,0
0,0,0,0,2,2,2,2,2,3,4,4,5,7,8,8,10,16,3,3,2,1,0,0,0,0,0,0
0,0,0,0,6,6,6,6,6,5,5,5,4,5,5,6,8,8,5,5,6,6,4,0,0,0,0,0
0,0,0,0,2,2,3,4,5,5,10,12,15,19,19,5,5,4,4,4,4,0,0,0,0,0,0,0
0,0,0,0,1,3,4,4,4,4,6,6,6,5,4,4,4,5,10,10,7,7,0,0,0,0,0,0
0,0,0,0,4,4,4,6,6,7,9,13,15,19,19,12,11,3,3,3,3,2,1,0,0,0,0,0
0,0,0,0,0,0,1,2,7,7,17,18,19,19,18,18,18,17,16,16,0,0,0,0,0,0,0,0
0,0,0,0,3,3,3,3,12,19,19,19,18,18,17,4,4,4,4,3,3,2,0,0,0,0,0,0
0,0,0,0,3,4,7,8,11,13,17,19,19,16,8,3,3,3,2,2,2,1,0,0,0,0,0,0
0,0,0,0,2,2,3,8,8,9,17,17,18,16,16,13,11,11,6,6,6,0,0,0,0,0,0,0
0,0,0,0,3,3,3,4,12,14,14,15,18,18,18,18,14,13,13,13,0,0,0,0,0,0,0,0
0,0,0,0,9,10,12,12,15,17,12,12,8,7,5,6,4,4,4,3,2,1,0,0,0,0,0,0
0,0,0,0,4,4,4,4,11,11,12,12,16,16,16,16,14,13,13,13,0,0,0,0,0,0,0,0
0,0,0,0,3,3,3,4,7,7,15,15,15,15,13,13,13,12,2,2,0,0,0,0,0,0,0,0
0,0,0,0,2,2,3,5,8,9,11,11,12,15,15,14,13,13,8,8,5,4,0,0,0,0,0,0
0,0,0,0,4,4,8,8,11,12,14,13,13,14,13,11,12,11,7,7,5,3,0,0,0,0,0,0
0,0,0,0,3,3,2,2,5,6,5,4,6,12,15,19,19,6,3,3,3,3,2,0,0,0,0,0
0,0,0,0,2,2,3,9,9,9,14,14,14,14,14,9,9,10,5,5,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,15,16,16,16,19,19,19,19,8,7,7,6,0,0,0,0,0,0,0,0
0,0,0,0,3,3,3,5,9,9,12,12,13,13,13,13,13,13,11,11,0,0,0,0,0,0,0,0
0,0,0,0,1,3,3,3,5,6,5,6,6,6,16,19,18,4,3,3,3,3,3,0,0,0,0,0
0,0,0,0,3,3,3,3,6,7,7,6,6,5,7,17,16,4,3,3,3,3,2,0,0,0,0,0
0,0,0,0,3,5,7,7,7,6,6,7,8,15,15,16,11,10,4,4,4,4,3,0,0,0,0,0
0,0,0,0,2,2,2,2,2,18,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0
