0,0,0,0,5,9,8,7,9,7,7,7,6,8,8,8,7,6,6,7,5,4,3,0,0,0,0,0
0,0,0,0,5,7,15,15,10,10,10,10,10,10,10,10,10,12,15,15,10,10,5,0,0,0,0,0
0,0,0,0,8,12,12,10,12,10,12,11,12,12,12,12,10,11,11,10,10,10,10,0,0,0,0,0
0,0,0,0,1,3,6,7,6,6,5,4,3,2,2,2,2,2,2,2,17,19,18,0,0,0,0,0
0,0,0,0,6,6,7,9,9,8,8,9,9,8,8,7,8,8,8,8,6,4,2,0,0,0,0,0
0,0,0,0,4,8,11,11,9,8,8,7,6,8,8,8,8,7,7,8,6,5,2,0,0,0,0,0
0,0,0,0,4,10,12,10,12,12,9,11,10,10,10,7,9,9,9,8,7,7,5,0,0,0,0,0
0,0,0,0,6,9,9,10,11,11,9,9,11,11,11,9,8,8,9,8,8,6,6,0,0,0,0,0
0,0,0,0,4,7,10,10,8,7,7,8,9,9,9,7,7,8,7,7,7,7,6,0,0,0,0,0
0,0,0,0,2,6,7,10,8,7,4,4,4,3,3,3,3,4,8,17,19,19,18,0,0,0,0,0
0,0,0,0,5,8,11,11,9,10,11,12,12,12,10,13,14,12,10,9,8,7,1,0,0,0,0,0
0,0,0,0,1,4,6,7,9,7,7,8,4,4,4,4,4,4,3,8,16,18,16,0,0,0,0,0
0,0,0,0,7,10,11,14,11,10,10,10,10,10,10,8,10,10,10,10,7,6,4,0,0,0,0,0
0,0,0,0,7,9,10,10,11,12,13,11,11,7,6,5,5,5,5,7,18,17,15,0,0,0,0,0
0,0,0,0,3,6,8,8,7,7,4,4,4,4,3,3,3,2,2,13,19,16,12,0,0,0,0,0
0,0,0,0,8,8,8,8,8,11,8,8,14,14,14,8,8,8,8,8,8,8,6,0,0,0,0,0
0,0,0,0,5,7,7,7,7,7,7,7,6,7,7,7,5,7,7,7,7,7,7,0,0,0,0,0
0,0,0,0,6,9,11,11,11,10,6,6,6,5,5,5,4,4,5,5,11,18,17,0,0,0,0,0
0,0,0,0,2,5,7,9,6,5,2,2,2,2,2,2,2,2,2,2,4,16,15,0,0,0,0,0
0,0,0,0,2,2,3,3,3,4,5,6,5,6,5,4,4,4,4,11,19,18,17,0,0,0,0,0
0,0,0,0,4,7,9,12,10,9,5,5,5,5,5,5,5,5,5,5,14,18,17,0,0,0,0,0
0,0,0,0,2,8,9,10,10,10,9,8,7,4,4,4,4,4,5,5,6,18,18,0,0,0,0,0
0,0,0,0,2,3,4,4,4,6,5,4,4,4,3,2,4,4,3,2,15,16,9,0,0,0,0,0
0,0,0,0,8,10,14,14,14,14,8,8,8,8,8,8,8,8,8,8,8,6,0,0,0,0,0,0
0,0,0,0,1,2,2,3,3,3,4,4,7,8,8,4,2,2,2,4,19,17,6,0,0,0,0,0
0,0,0,0,2,2,3,5,7,8,7,6,2,1,0,1,2,2,7,16,19,18,17,0,0,0,0,0
0,0,0,0,4,5,7,9,12,14,14,7,3,4,5,4,4,4,6,12,14,12,5,0,0,0,0,0
0,0,0,0,3,3,3,5,5,6,7,5,1,1,1,1,1,1,1,1,6,17,16,0,0,0,0,0
0,0,0,0,3,3,3,7,6,7,7,7,6,8,8,9,8,8,6,6,5,0,0,0,0,0,0,0
0,0,0,0,3,5,5,5,5,5,4,3,2,2,2,2,3,4,9,17,17,15,14,0,0,0,0,0
0,0,0,0,4,4,4,4,4,5,6,6,6,8,6,4,4,6,7,7,6,3,0,0,0,0,0,0
0,0,0,0,2,5,7,8,9,10,9,4,4,4,3,4,4,4,4,9,18,19,17,0,0,0,0,0
0,0,0,0,6,9,10,13,14,12,12,10,10,10,10,10,10,10,10,10,10,9,8,0,0,0,0,0
0,0,0,0,3,5,7,7,7,7,7,7,7,7,7,6,6,6,6,10,18,18,17,0,0,0,0,0
0,0,0,0,2,4,5,7,7,7,8,8,9,10,9,6,3,4,3,6,15,15,13,0,0,0,0,0
0,0,0,0,3,9,11,11,11,11,11,8,8,8,9,11,9,8,8,8,7,9,9,0,0,0,0,0
0,0,0,0,5,12,12,12,8,9,12,12,12,11,11,12,12,12,9,8,8,8,8,0,0,0,0,0
0,0,0,0,6,14,16,15,11,6,5,6,5,4,6,6,7,6,6,6,6,6,6,0,0,0,0,0
0,0,0,0,8,8,12,12,8,9,12,12,12,12,12,10,8,8,8,8,8,8,4,0,0,0,0,0
0,0,0,0,7,10,10,7,6,6,9,8,8,8,8,8,8,8,8,7,4,6,6,0,0,0,0,0
0,0,0,0,4,9,9,9,8,8,10,10,9,8,8,9,8,7,9,9,9,9,6,0,0,0,0,0
0,0,0,0,7,8,9,10,9,9,9,11,10,10,10,9,10,10,9,8,9,7,6,0,0,0,0,0
0,0,0,0,4,6,8,9,5,4,3,4,4,4,4,3,4,3,2,2,15,19,18,0,0,0,0,0
0,0,0,0,9,9,9,8,8,8,8,8,9,8,8,8,8,8,7,8,6,5,4,0,0,0,0,0
0,0,0,0,5,8,8,12,12,12,12,8,8,8,8,8,8,9,8,8,8,8,10,0,0,0,0,0
0,0,0,0,4,10,10,10,10,10,10,10,12,10,10,10,9,8,6,6,6,3,2,0,0,0,0,0
0,0,0,0,3,6,7,8,6,4,2,3,3,3,3,3,3,3,3,8,18,19,11,0,0,0,0,0
0,0,0,0,1,5,7,7,5,4,2,2,2,2,2,2,2,2,2,4,19,19,18,0,0,0,0,0
0,0,0,0,1,3,5,8,10,8,8,7,4,5,5,5,5,3,3,9,17,18,18,0,0,0,0,0
0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,10,10,9,0,0,0,0,0
