0,0,0,0,3,5,5,9,12,14,15,16,18,18,17,15,13,5,5,5,4,2,1,0,0,0,0,0
0,0,0,0,4,9,13,15,16,16,16,14,15,13,12,5,4,3,3,4,4,4,3,0,0,0,0,0
0,0,0,0,4,5,5,6,8,10,12,13,12,11,12,11,12,12,11,7,2,1,0,0,0,0,0,0
0,0,0,0,6,9,14,13,14,17,16,10,7,5,4,4,4,3,2,1,1,1,0,0,0,0,0,0
0,0,0,0,9,12,11,12,12,12,12,11,14,12,7,3,3,3,3,4,4,3,0,0,0,0,0,0
0,0,0,0,4,5,7,9,9,10,10,11,10,12,12,12,11,11,8,6,2,2,0,0,0,0,0,0
0,0,0,0,4,5,5,7,9,8,10,10,12,9,4,3,3,4,4,6,5,4,2,0,0,0,0,0
0,0,0,0,4,4,5,7,7,7,10,11,12,16,16,14,12,11,7,5,7,6,4,0,0,0,0,0
0,0,0,0,3,5,8,9,10,10,10,10,13,13,12,7,4,4,5,6,6,5,3,0,0,0,0,0
0,0,0,0,3,7,9,10,12,12,12,11,10,10,11,11,18,17,16,16,10,2,1,0,0,0,0,0
0,0,0,0,4,6,6,5,5,5,6,9,10,9,10,13,14,13,12,11,12,6,2,0,0,0,0,0
0,0,0,0,0,4,5,6,5,4,4,9,12,13,15,14,12,9,5,5,5,4,1,0,0,0,0,0
0,0,0,0,4,4,6,6,9,8,8,10,10,9,10,9,9,9,11,10,6,3,0,0,0,0,0,0
0,0,0,0,2,4,6,8,8,8,10,10,12,13,17,14,9,6,4,6,8,6,4,0,0,0,0,0
0,0,0,0,5,5,5,8,8,10,11,11,12,13,16,14,7,6,5,4,4,2,0,0,0,0,0,0
0,0,0,0,5,5,5,8,9,10,11,9,10,10,10,12,12,13,14,12,10,6,0,0,0,0,0,0
0,0,0,0,3,5,6,11,9,6,7,14,10,8,4,4,4,4,4,4,3,4,3,0,0,0,0,0
0,0,0,0,6,6,6,8,8,9,12,14,16,17,14,9,3,3,3,3,2,2,0,0,0,0,0,0
0,0,0,0,4,6,7,7,9,10,10,10,11,17,19,11,10,6,6,7,6,5,1,0,0,0,0,0
0,0,0,0,5,5,6,6,9,10,12,13,14,11,13,11,10,8,3,3,2,1,0,0,0,0,0,0
0,0,0,0,7,8,8,12,14,15,15,15,15,13,14,15,15,14,14,12,9,5,3,0,0,0,0,0
0,0,0,0,5,9,10,10,11,11,12,16,16,9,8,4,4,4,5,4,4,4,4,0,0,0,0,0
0,0,0,0,4,7,10,12,13,13,13,12,9,9,9,11,16,15,12,8,3,2,1,0,0,0,0,0
0,0,0,0,5,13,15,16,18,18,9,6,9,13,4,3,4,3,4,4,3,4,4,0,0,0,0,0
0,0,0,0,2,7,10,11,14,14,12,9,9,9,7,10,13,14,5,4,4,2,1,0,0,0,0,0
0,0,0,0,6,8,10,7,6,6,11,13,14,16,15,12,11,11,13,16,15,12,9,0,0,0,0,0
0,0,0,0,3,5,6,7,7,7,9,8,10,9,9,9,8,9,10,16,14,11,6,0,0,0,0,0
0,0,0,0,3,4,4,5,7,9,10,11,10,9,10,11,7,4,4,4,4,4,3,0,0,0,0,0
0,0,0,0,3,4,5,7,8,13,16,14,10,13,12,5,3,3,2,2,1,1,0,0,0,0,0,0
0,0,0,0,4,7,6,4,4,4,5,5,4,8,9,13,10,8,2,2,2,2,1,0,0,0,0,0
0,0,0,0,4,5,6,6,8,11,14,14,14,13,12,12,13,10,9,5,2,2,1,0,0,0,0,0
0,0,0,0,8,8,9,8,11,11,9,8,12,18,14,12,4,4,4,5,5,5,2,0,0,0,0,0
0,0,0,0,6,10,11,13,13,15,12,5,5,4,4,5,5,4,4,4,4,3,1,0,0,0,0,0
0,0,0,0,3,4,10,12,11,12,9,9,9,10,11,12,11,9,7,6,2,2,0,0,0,0,0,0
0,0,0,0,3,4,5,6,5,4,7,6,8,9,8,8,2,3,2,1,1,0,0,0,0,0,0,0
0,0,0,0,3,5,5,4,4,7,10,10,6,5,5,8,8,7,2,2,1,1,1,0,0,0,0,0
0,0,0,0,3,6,12,12,11,12,13,12,12,11,11,3,4,3,3,3,3,3,2,0,0,0,0,0
0,0,0,0,5,14,15,17,18,16,7,6,6,6,6,6,5,5,4,4,4,3,2,0,0,0,0,0
0,0,0,0,5,8,7,7,10,9,9,11,11,9,3,3,3,4,3,3,3,4,3,0,0,0,0,0
0,0,0,0,5,5,4,4,4,6,9,10,10,11,13,4,4,3,3,3,2,2,2,0,0,0,0,0
0,0,0,0,7,13,8,7,7,8,5,6,6,7,5,6,7,7,7,4,2,2,1,0,0,0,0,0
0,0,0,0,7,14,15,16,17,19,19,18,17,9,8,6,6,6,6,6,5,2,0,0,0,0,0,0
0,0,0,0,1,6,9,6,4,3,3,5,5,4,4,5,3,4,5,5,5,7,5,0,0,0,0,0
0,0,0,0,3,6,7,12,10,10,11,8,3,2,2,1,1,1,2,1,1,1,1,0,0,0,0,0
0,0,0,0,3,5,8,9,10,9,9,9,9,8,10,3,4,3,3,4,4,4,3,0,0,0,0,0
0,0,0,0,5,9,10,11,12,12,13,14,13,13,13,6,3,3,3,2,2,2,0,0,0,0,0,0
0,0,0,0,5,8,10,10,11,12,13,12,13,14,12,4,4,4,4,5,4,4,4,0,0,0,0,0
